,Job ID,URL,Job Title,Job Type,Company Name,Job Location,Job Level,Job Industry,Min Salary,Max Salary,Salary Paid,Date Posted,Contract,Internship,Temporary,Permanent,Job Description,Job Requirements
0,8f9daa815a0c6f115f3c587b3f824842,https://www.mycareersfuture.sg/job/vice-president-data-science-lazada-south-east-asia-8f9daa815a0c6f115f3c587b3f824842,"Vice President, Data Science",Full Time,LAZADA SOUTH EAST ASIA PTE. LTD.,"AXA TOWER, 8 SHENTON WAY 068811",Middle Management,Information Technology,9000,14000,Monthly,29 Jan 2019,0,0,0,0,"Team Introduction Lazada is the number one online shopping & selling destination in Southeast Asia – present in Indonesia, Malaysia, the Philippines, Singapore, Thailand and Vietnam. Lazada helps more than 80,000 local and international sellers as well as 2,500 brands serve the 560 million consumers in the region through its marketplace platform, supported by a wide range of tailored marketing, data, and service solutions. Lazada offers an excellent customer experience through a wide network of logistics partners and its own first- and last-mile delivery arm. Job Description As a Lazada data scientist, you will face different challenges. You will be applying different techniques such as deep learning, reinforcement learning, natural language processing and operational research to solve real world problems. You will be:  Responsible for recommendation frameworks and algorithms for products, product topics, sellers, and feeds stream by item quality control and online personalization. Responsible for developing audience, content and bidding algorithms for digital marketing on channels, and help engage our customers better by notifications. Responsible for campaign operation algorithms for seller and product recruiting, product scheduling, stock prediction, pricing strategy, and onsite recommendations. Responsible for ecommerce knowledge representations, quality controlling and caring for product, category, seller and reviews; natural language processing for opinion mining and text generation. "," At least two years relevant working experience; Masters or PhD degree in computer science, operations research, statistics, mathematics, or equivalent fields; Solid theoretical foundations and industry experiences in machine learning, natural language processing, personalized search & recommendation, user/seller behavior modeling, sales prediction, knowledge graph and representation, marketing algorithm, large scale data analysis/platforms; Expertise in deep learning, reinforcement learning, explore & exploit algorithms, control theory is preferred; Experience in machine learning libraries such as Tensorflow, Keras, Theano, etc; Solid programming skills in SQL, Java, Python and Scala; Passionate about technology, demonstrate ability to generate new ideas and innovations; excellent in self-learning, problem analyzing and solving; work independently, proactive, strong teamwork spirit; Good interpersonal and communication skills, including the ability to describe the logic and implications of a complex model to stakeholders.  "
1,9db5c0d295bb145e2c3b48bf145c3fff,https://www.mycareersfuture.sg/job/senior-research-scientist-neuroncredit-9db5c0d295bb145e2c3b48bf145c3fff,Senior Research Scientist,Full Time,NEURONCREDIT PTE. LTD.,,Senior Executive,Information Technology,9000,13000,Monthly,28 Jan 2019,0,0,0,0," This Research Scientist will work with our high performing data scientists to further improve Advance.AI’s current deep learning capabilities in our product such as OCR, facial recognition, facial comparison and liveness "," Master’s Degree / PhD in Computer Science or any other related discipline Strong experience in deep learning and computer vision Good experience in deep learning framework, such as caffe / tensorflow Proficient knowledge and track record of applying modern deep learning concepts Ability to understand business processes and drive to solve real-world business problem "
2,d34d9e45336eb18dda7be3fafe76194f,https://www.mycareersfuture.sg/job/process-control-system-engineer-d34d9e45336eb18dda7be3fafe76194f,Process Control System Engineer,Full Time,Company Undisclosed,,Non-executive,"Engineering, Manufacturing",3400,6000,Monthly,28 Jan 2019,0,0,0,0,"As a Process Control System Run to run (R2R) Engineer at the Company, you will be responsible to develop smart manufacturing solutions towards the Industry 4.0 standard.  You will gain exposure and knowledge in many cutting edge areas including Machine Learning, advanced control solutions and deep learning. As a PCS R2R Engineer, you will have the opportunity to develop a complete solution that starts from requirements gathering, data analysis and modeling with big data platform, followed by system development and integration; and then fab wide implementation. The work you do directly affects the bottom line of the organization by enabling smart process control of manufacturing processes.   Responsibilities    Develop, implement and improve smart control solutions for optimum manufacturing performances. Develop, implement and improve data visualization solutions for monitoring the system performance. Develop, implement and improve full stack analytic platform that integrate Hadoop eco-system to real time process control applications to enable machine learning based process control. Conduct intensive data analysis and modeling to identify sources of variation in the process and translate it into control solutions. Provide technical oversight, guidance and support for process control implementation. Develop and deliver training on control systems and related topics. ","Requirements    Phd, Masters/Bachelor’s Degree in Computer Science/ Engineering/ Statistics/ Mathematics/Physics Passion for programing and data analysis Preferred experience in Python/R/SQL/Hadoop eco-system Preferred experience in the development of web based applications Good communication and interpersonal skills. "
3,6821b88d13395ab8134fe12dbdee6dbf,https://www.mycareersfuture.sg/job/research-assistant-nanyang-technological-university-6821b88d13395ab8134fe12dbdee6dbf,Research Assistant,"Contract, Full Time",NANYANG TECHNOLOGICAL UNIVERSITY,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798",Professional,Sciences / Laboratory / R&D,3200,4200,Monthly,25 Jan 2019,1,0,0,0,"Background: The DMAL at Nanyang Technological University, Singapore, is seeking 2 motivated research assistants in software development. Areas of interest include, but are not limited to,  Mobile Application Development (iOS or Android) Back-end System Development (e.g., Flask, Node.js or Spring) Website Development (e.g., React.js, etc.) Knowledge of Machine Learning (e.g., deep learning, reinforcement learning, transfer learning, etc.) will be preferred  Responsibilities:  The research assistant is expected to engage in human behaviour & smart building research. The work content may not only focus on the system (e.g., front-end and back-end system) development. He/she has opportunities to collaborate with top researchers and engineers around the world to design and develop the machine learning based algorithms for various application scenarios. ","Applicants for the positions should satisfy the following requirements  Bachelor or higher degree in computer science, computer engineering, information system or a related discipline. Knowledge in website development, mobile app development, back-end development, basic machine learning. Strong programming skills on Python, Java, Objective-C or Android Java and JavaScript. Ability to work in a dynamic start-up environment. Prior knowledge on software development is a must.  Candidate(s) with industrial experience are particularly encouraged to apply.   We regret that only shortlisted candidates will be notified.  "
4,f76d3f9f081a63cff0d2e4319ad98d58,https://www.mycareersfuture.sg/job/data-scientist-siemens-f76d3f9f081a63cff0d2e4319ad98d58,Data Scientist (62913),Permanent,SIEMENS PTE. LTD.,"THE SIEMENS CENTRE, 60 MACPHERSON ROAD 348615",Executive,Information Technology,4000,8000,Monthly,25 Jan 2019,0,0,0,1,"What are my responsibilities?  Dive deep into an ocean of data and solve challenges associated with transforming and enriching large complex datasets to deliver non-trivial insights by applying advanced data analytics methods & algorithms Develop scalable ML and DL pipelines based on business initiatives on digitalization – from edge to cloud! Understand research publications for state-of-the art but move beyond theoretical models and build innovative, practical and robust real world solutions for problems such as predictive maintenance of industrial assets and trains, intelligent logistics & traffic management, deep learning based sensor fusion for autonomous vehicles, autonomous building control with energy efficiency, smart grids and energy optimization Represent the organization in reputed events & universities and be a brand ambassador for the regional digital hub of Siemens ","What does it take me to qualify for this job?  PhD/Masters/Bachelor’s degree in Computer Science or related discipline from a reputed institute with grass-root experience of at least 2 years in solving complex problems and driving actionable insights from Petabytes of data. Closely follow latest developments in artificial intelligence and be an early adopter of disruptive trends/technologies Proven deep technical expertise in designing and programming large scale data driven solutions using any of the high level programming languages viz. Java/Python/C++/Scala Collaborate with team members from prototyping through production, present developed solutions and recommendations to business partners, and influence future product roadmap and strategy based on insights Hands-on experience with one or more of the following is a must:     Building analytical solutions leveraging distributed computing frameworks and cloud based data engineering solutions, especially Hadoop and Spark to build and deploy products at scale Experience in Machine Learning techniques such as Forecasting, Classification, Clustering, Text Mining, Decision Trees, Random Forest and Search algorithms Understanding and hands-on experience in training deep convolutional and/or recurrent networks using frameworks like Tensorflow, Caffe, MXNet, etc. Research, develop and prototype software technologies related to object detection, tracking, 3D reconstruction, SLAM and photometric stereo     Experience in the following will be an added advantage:     Minimum of 1-2 years’ experience working on image processing and computer vision problems with a clear understanding and ability to implement algorithms (especially deep learning algorithms) Hands-on experience using OpenCV and OpenGL Optimization techniques for model training and deployment on GPUs   "
5,9f36a121b6b836a26405865c93f9ed23,https://www.mycareersfuture.sg/job/rd-software-engineer-st-electronics-9f36a121b6b836a26405865c93f9ed23,R&D Software Engineer,Full Time,ST ELECTRONICS (INFO-COMM SYSTEMS) PTE. LTD.,"ST ELECTRONICS JURONG EAST BLDG, 100 JURONG EAST STREET 21 609602",Professional,Information Technology,4500,6500,Monthly,25 Jan 2019,0,0,0,0, Develop production quality video analytics software Carry out research to develop new techniques to improve performance of existing deep learning models Develop tools that help accelerate machine learning workflows ," Degree in Computer Science, Engineering, or a related subject At least 5 years related experience in field Strong development skills in Python Familiarity with working in a Linux environment Experience using frameworks like TensorFlow, Keras, PyTorch, Caffe2 and/or MXNet "
6,389ff29ce08089de0bc3e4cec84108d3,https://www.mycareersfuture.sg/job/research-fellow-nanyang-technological-university-389ff29ce08089de0bc3e4cec84108d3,Research Fellow,"Contract, Full Time",NANYANG TECHNOLOGICAL UNIVERSITY,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798",Professional,Sciences / Laboratory / R&D,5000,7500,Monthly,24 Jan 2019,1,0,0,0,"Established in 1981, the SCHOOL OF ELECTRICAL AND ELECTRONIC ENGINEERING (EEE) http://www.eee.ntu.edu.sg is one of the founding Schools of the Nanyang Technological University. Built on a culture of excellence, the School is renowned for its high academic standards and research. With more than 150 faculty members and an enrolment of more than 4,000, of which about 1,000 are graduate students, it is one of the largest EEE schools in the world and ranks 6th in the field of Electrical & Electronic Engineering in the 2017 QS World University Rankings by Subjects. Job Description:  Project work involves the design and implementation of a ground penetrating radar system. Candidates should have prior working experience in building and implementation of radar systems including hardware design, waveform design. Candidates should also have knowledge and experience in deep learning for radar image processing. Research work will involve the design and implementation of a ground penetrating radar and the implementation of deep learning for radar image processing. Knowledge on image processing is also important.   Application Procedure: Interested candidates please send your CV/resume to: Prof LEE Yee Hui School of Electrical & Electronic Engineering Nanyang Technological University  50 Nanyang Avenue Block S2.1 Singapore 639798 E-mail Address for E-mailed Applications: eyhlee@ntu.edu.sg   Electronic submission of application is highly encouraged. Only shortlisted candidates will be notified for interview.  ",PhD or equivalent in topics related to research. Skilled in hardware implementation is desired.
7,0c8576d492374ba93f188c03ecbed990,https://www.mycareersfuture.sg/job/project-offier-nanyang-technological-university-0c8576d492374ba93f188c03ecbed990,Project Offier,"Contract, Full Time",NANYANG TECHNOLOGICAL UNIVERSITY,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798",Professional,Sciences / Laboratory / R&D,3000,4500,Monthly,24 Jan 2019,1,0,0,0,"Established in 1981, the SCHOOL OF ELECTRICAL AND ELECTRONIC ENGINEERIING (EEE) http://www.eee.ntu.edu.sg is one of the founding Schools of the Nanyang Technological University. Built on a culture of excellence, the School is renowned for its high academic standards and research. With more than 150 faculty members and an enrolment of more than 4,000, of which about 1,000 are graduate students, it is one of the largest EEE schools in the world and ranks 6th in the field of Electrical & Electronic Engineering in the 2017 QS World University Rankings by Subjects. Job Description:  Project work involves the design and implementation of a ground penetrating radar system. Candidates should preferably have prior working experience in building and implementation of radar systems including hardware design, waveform design.  Knowledge and experience in deep learning for radar image processing is a advantages. Research work will involve the design and implementation of a ground penetrating radar and the implementation of deep learning for radar image processing. Knowledge on image processing is important.   Application Procedure: Interested candidates please send your CV/resume to:   Prof LEE Yee Hui School of Electrical & Electronic Engineering Nanyang Technological University  50 Nanyang Avenue Block S2.1 Singapore 639798 E-mail Address for E-mailed Applications: eyhlee@ntu.edu.sg   Electronic submission of application is highly encouraged. Only shortlisted candidates will be notified for interview.",Bachelor Degree (second upper and above) or equivalent in topics related to research. Skilled in hardware implementation is desired.
8,e95652c9ee0a065a8a788cd403d061c2,https://www.mycareersfuture.sg/job/key-executive-officer-simonsays123homes-e95652c9ee0a065a8a788cd403d061c2,Key Executive Officer,"Permanent, Full Time",SIMONSAYS123HOMES PTE. LTD.,,"Professional, Senior Executive",Real Estate / Property Management,,,,24 Jan 2019,0,0,0,1,"The identified candidate, as KEO is to lead the implementation of new next generation technologies to showcase Residential properties and in the course help Real Estate Agencies & Property Developers to have better representation of their properties resulting in quicker sales & Leasing transactions. The individual is also chartered to lead the Real Estate market intelligence knowledge base to help our engineering team build deep learning and artificial intelligence tools to help consumers with their buying decisions. The KEO will likely be responsible for the overall management of the Real Estate Sector Technological solutions business and the supervision of the real estate talent & business development teams. www.simonsays123homes.com","The candidate should be able to work in a fast-paced technological environment focused on the residential properties space, hence an experience of at least 3 years of working with a licensed estate agent is a requirement. The KEO must put in place proper policies and processes for the management of the business and his salespersons and must possess management experience. Must be Singaporean with a valid CEA License.  Must be at least 21 years old Have at least 3 years of working experience as a salesperson Have completed at least 30 property transactions within last 3 years or who have sufficient experience in managing the business of an estate agent as an executive director or partner, chief executive or sole-proprietor Must not be registered as a salesperson or be an existing KEO of another estate agent Passed REA examination or possessed equivalent qualifications Have minimum 4 GCE 'O' Level passes or WDA's Workplace Literacy & Numeracy (WPLN) Level 5 or equivalent Undertake mandatory continuing professional development Fulfill fit and proper criteria such as            (i) Must not be an un-discharged bankrupt;          (ii) Must not possess criminal records involving fraud or dishonesty;          (iii) Must not have previous track record of complaints or convictions  Must not be a licensed moneylender or an employee, a director or a partner of a licensed moneylender    Experience: Business management minimum of  3 years of experience Licensed Estate Agent: 3 years (Required)   License or certification: Real Estate Agency (REA)  "
9,6876e7eb10647ebfff19d7654df46921,https://www.mycareersfuture.sg/job/research-associate-nanyang-technological-university-6876e7eb10647ebfff19d7654df46921,Research Associate,"Contract, Full Time",NANYANG TECHNOLOGICAL UNIVERSITY,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798",Professional,Sciences / Laboratory / R&D,3400,5000,Monthly,23 Jan 2019,1,0,0,0,"Established in 1981, the SCHOOL OF ELECTRICAL AND ELECTRONIC ENGINEERING (EEE) is one of the founding Schools of the Nanyang Technological University. Built on a culture of excellence, the School is renowned for its high academic standards and strong tradition in research. To support teaching and cutting-edge research, EEE is host to 11 research centres and more than 50 laboratories, which are well-equipped with modern facilities and state-of-the-art equipment. With about 200 faculty members and an enrolment of more than 4,000, of which about 1,300 are graduate students, it is one of the largest EEE schools in the world. Our research team is working on Artificial Intelligence, Machine learning, Deep Learning, Extreme Learning Machines, Vehicle Detection, Car Plate Recognition, Lane Recognition, Traffic Sign Recognition. We have the following job opening available:   Research Associate      Requirements:  Master Degree in a relevant discipline, eg: Computer Science, Electrical Engineering, etc. Relevant experience in video analytics. Familiar with popular machine learning techniques, especially Deep Learning, Extreme Learning Machines (ELM). Good track record in machine learning research and development. Good academic record. Able to work independently. Able to communicate and write effectively. Good in MATLAB, Python, C/C++, etc    Application Procedure: Interested candidates please send your CV/resume to:  Prof Huang Guangbin School of Electrical & Electronic Engineering Nanyang Technological University  50 Nanyang Avenue Block S2.1 Singapore 639798 E-mail Address for E-mailed Applications: egbhuang@ntu.edu.sg   Electronic submission of application is highly encouraged.   Only shortlisted candidates will be notified for interview.","Research Associate       Requirements:  Master Degree in a relevant discipline, eg: Computer Science, Electrical Engineering, etc. Relevant experience in video analytics. Familiar with popular machine learning techniques, especially Deep Learning, Extreme Learning Machines (ELM). Good track record in machine learning research and development. Good academic record.  Able to work independently.  Able to communicate and write effectively. Good in MATLAB, Python, C/C++, etc "
